"","from_id","to_id","travel_time_p50"
"7357","29667","1",20
"7358","29667","2",11
"7359","29667","3",12
"7360","29670","1",21
"7361","29670","2",12
"7362","29670","3",11
"7363","29870","1",23
"7364","29870","2",20
"7365","29870","3",21
"7366","29882","1",23
"7367","29882","2",16
"7368","29882","3",17
"7369","29883","1",22
"7370","29883","2",16
"7371","29883","3",17
"7372","29884","1",22
"7373","29884","2",16
"7374","29884","3",17
"7375","29885","1",22
"7376","29885","2",16
"7377","29885","3",17
"7378","29886","1",20
"7379","29886","2",14
"7380","29886","3",15
"7381","29887","1",21
"7382","29887","2",15
"7383","29887","3",15
"7384","29888","1",20
"7385","29888","2",14
"7386","29888","3",15
"7387","29890","1",23
"7388","29890","2",17
"7389","29890","3",19
"7390","29891","1",21
"7391","29891","2",15
"7392","29891","3",17
"7393","29892","1",20
"7394","29892","2",14
"7395","29892","3",16
"7396","29893","1",21
"7397","29893","2",15
"7398","29893","3",17
"7399","29894","1",20
"7400","29894","2",14
"7401","29894","3",16
"7402","29895","1",20
"7403","29895","2",14
"7404","29895","3",16
"7405","29899","1",18
"7406","29899","2",12
"7407","29899","3",14
"7408","29900","1",18
"7409","29900","2",12
"7410","29900","3",14
"7411","29901","1",18
"7412","29901","2",11
"7413","29901","3",14
"7414","29902","1",18
"7415","29902","2",12
"7416","29902","3",14
"7417","29903","1",19
"7418","29903","2",11
"7419","29903","3",13
"7420","29905","1",19
"7421","29905","2",11
"7422","29905","3",13
"7423","29906","1",19
"7424","29906","2",11
"7425","29906","3",13
"7426","29917","1",21
"7427","29917","2",12
"7428","29917","3",12
"7429","30115","1",23
"7430","30115","2",21
"7431","30115","3",22
"7432","30116","1",23
"7433","30116","2",21
"7434","30116","3",22
"7435","30127","1",22
"7436","30127","2",16
"7437","30127","3",16
"7438","30132","1",23
"7439","30132","2",17
"7440","30132","3",18
"7441","30133","1",21
"7442","30133","2",15
"7443","30133","3",16
"7444","30134","1",22
"7445","30134","2",16
"7446","30134","3",16
"7447","30135","1",20
"7448","30135","2",14
"7449","30135","3",15
"7450","30136","1",21
"7451","30136","2",15
"7452","30136","3",15
"7453","30140","1",21
"7454","30140","2",15
"7455","30140","3",17
"7456","30141","1",19
"7457","30141","2",14
"7458","30141","3",16
"7459","30142","1",20
"7460","30142","2",14
"7461","30142","3",16
"7462","30143","1",19
"7463","30143","2",14
"7464","30143","3",16
"7465","30144","1",19
"7466","30144","2",13
"7467","30144","3",15
"7468","30145","1",18
"7469","30145","2",12
"7470","30145","3",14
"7471","30146","1",19
"7472","30146","2",13
"7473","30146","3",15
"7474","30148","1",18
"7475","30148","2",11
"7476","30148","3",13
"7477","30149","1",18
"7478","30149","2",11
"7479","30149","3",13
"7480","30152","1",19
"7481","30152","2",12
"7482","30152","3",14
"7483","30169","1",22
"7484","30169","2",12
"7485","30169","3",10
"7486","30170","1",22
"7487","30170","2",12
"7488","30170","3",11
"7489","30368","1",22
"7490","30368","2",16
"7491","30368","3",17
"7492","30370","1",22
"7493","30370","2",16
"7494","30370","3",17
"7495","30371","1",22
"7496","30371","2",16
"7497","30371","3",17
"7498","30374","1",23
"7499","30374","2",17
"7500","30374","3",18
"7501","30375","1",23
"7502","30375","2",17
"7503","30375","3",18
"7504","30376","1",22
"7505","30376","2",16
"7506","30376","3",17
"7507","30378","1",21
"7508","30378","2",15
"7509","30378","3",15
"7510","30379","1",21
"7511","30379","2",15
"7512","30379","3",16
"7513","30380","1",20
"7514","30380","2",14
"7515","30380","3",15
"7516","30381","1",20
"7517","30381","2",14
"7518","30381","3",14
"7519","30382","1",21
"7520","30382","2",15
"7521","30382","3",15
"7522","30383","1",20
"7523","30383","2",14
"7524","30383","3",15
"7525","30384","1",20
"7526","30384","2",14
"7527","30384","3",15
"7528","30385","1",19
"7529","30385","2",13
"7530","30385","3",14
"7531","30386","1",19
"7532","30386","2",13
"7533","30386","3",14
"7534","30387","1",20
"7535","30387","2",13
"7536","30387","3",14
"7537","30390","1",21
"7538","30390","2",15
"7539","30390","3",17
"7540","30391","1",20
"7541","30391","2",14
"7542","30391","3",16
"7543","30392","1",19
"7544","30392","2",13
"7545","30392","3",15
"7546","30393","1",19
"7547","30393","2",14
"7548","30393","3",16
"7549","30394","1",19
"7550","30394","2",13
"7551","30394","3",15
"7552","30398","1",19
"7553","30398","2",13
"7554","30398","3",15
"7555","30419","1",22
"7556","30419","2",13
"7557","30419","3",11
"7558","30420","1",21
"7559","30420","2",12
"7560","30420","3",10
"7561","30616","1",23
"7562","30616","2",17
"7563","30616","3",18
"7564","30618","1",23
"7565","30618","2",17
"7566","30618","3",17
"7567","30619","1",22
"7568","30619","2",16
"7569","30619","3",17
"7570","30620","1",22
"7571","30620","2",16
"7572","30620","3",16
"7573","30621","1",22
"7574","30621","2",16
"7575","30621","3",16
"7576","30622","1",22
"7577","30622","2",16
"7578","30622","3",17
"7579","30623","1",23
"7580","30623","2",17
"7581","30623","3",18
"7582","30624","1",22
"7583","30624","2",16
"7584","30624","3",17
"7585","30625","1",21
"7586","30625","2",15
"7587","30625","3",16
"7588","30626","1",21
"7589","30626","2",15
"7590","30626","3",15
"7591","30627","1",22
"7592","30627","2",16
"7593","30627","3",16
"7594","30628","1",21
"7595","30628","2",15
"7596","30628","3",16
"7597","30629","1",21
"7598","30629","2",15
"7599","30629","3",16
"7600","30630","1",21
"7601","30630","2",15
"7602","30630","3",16
"7603","30631","1",21
"7604","30631","2",15
"7605","30631","3",15
"7606","30632","1",20
"7607","30632","2",14
"7608","30632","3",15
"7609","30633","1",22
"7610","30633","2",16
"7611","30633","3",16
"7612","30634","1",20
"7613","30634","2",14
"7614","30634","3",15
"7615","30636","1",19
"7616","30636","2",13
"7617","30636","3",14
"7618","30637","1",19
"7619","30637","2",13
"7620","30637","3",13
"7621","30638","1",21
"7622","30638","2",15
"7623","30638","3",14
"7624","30640","1",19
"7625","30640","2",13
"7626","30640","3",14
"7627","30641","1",19
"7628","30641","2",13
"7629","30641","3",14
"7630","30644","1",19
"7631","30644","2",13
"7632","30644","3",15
"7633","30658","1",24
"7634","30658","2",15
"7635","30658","3",13
"7636","30663","1",22
"7637","30663","2",13
"7638","30663","3",11
"7639","30664","1",22
"7640","30664","2",13
"7641","30664","3",11
"7642","30665","1",22
"7643","30665","2",13
"7644","30665","3",11
"7645","30666","1",22
"7646","30666","2",13
"7647","30666","3",11
"7648","30667","1",23
"7649","30667","2",14
"7650","30667","3",12
"7651","30668","1",24
"7652","30668","2",15
"7653","30668","3",13
"7654","30669","1",24
"7655","30669","2",15
"7656","30669","3",13
"7657","30868","1",23
"7658","30868","2",17
"7659","30868","3",18
"7660","30869","1",23
"7661","30869","2",17
"7662","30869","3",17
"7663","30870","1",22
"7664","30870","2",16
"7665","30870","3",17
"7666","30871","1",21
"7667","30871","2",15
"7668","30871","3",16
"7669","30872","1",22
"7670","30872","2",16
"7671","30872","3",16
"7672","30873","1",22
"7673","30873","2",16
"7674","30873","3",16
"7675","30874","1",22
"7676","30874","2",15
"7677","30874","3",16
"7678","30875","1",21
"7679","30875","2",15
"7680","30875","3",16
"7681","30876","1",24
"7682","30876","2",18
"7683","30876","3",18
"7684","30877","1",23
"7685","30877","2",17
"7686","30877","3",18
"7687","30878","1",22
"7688","30878","2",16
"7689","30878","3",17
"7690","30879","1",22
"7691","30879","2",15
"7692","30879","3",16
"7693","30880","1",21
"7694","30880","2",15
"7695","30880","3",15
"7696","30881","1",21
"7697","30881","2",15
"7698","30881","3",16
"7699","30882","1",21
"7700","30882","2",15
"7701","30882","3",16
"7702","30883","1",21
"7703","30883","2",15
"7704","30883","3",16
"7705","30884","1",20
"7706","30884","2",14
"7707","30884","3",15
"7708","30885","1",20
"7709","30885","2",14
"7710","30885","3",15
"7711","30887","1",20
"7712","30887","2",14
"7713","30887","3",14
"7714","30890","1",19
"7715","30890","2",13
"7716","30890","3",15
"7717","30899","1",21
"7718","30899","2",14
"7719","30899","3",16
"7720","30905","1",23
"7721","30905","2",15
"7722","30905","3",13
"7723","30906","1",23
"7724","30906","2",15
"7725","30906","3",13
"7726","30913","1",22
"7727","30913","2",13
"7728","30913","3",11
"7729","30914","1",22
"7730","30914","2",13
"7731","30914","3",11
"7732","30915","1",23
"7733","30915","2",15
"7734","30915","3",12
"7735","30916","1",23
"7736","30916","2",14
"7737","30916","3",12
"7738","30917","1",23
"7739","30917","2",15
"7740","30917","3",13
"7741","30918","1",23
"7742","30918","2",15
"7743","30918","3",13
"7744","31117","1",23
"7745","31117","2",17
"7746","31117","3",17
"7747","31118","1",22
"7748","31118","2",16
"7749","31118","3",17
"7750","31119","1",22
"7751","31119","2",15
"7752","31119","3",16
"7753","31123","1",22
"7754","31123","2",16
"7755","31123","3",17
"7756","31124","1",22
"7757","31124","2",16
"7758","31124","3",17
"7759","31125","1",23
"7760","31125","2",17
"7761","31125","3",17
"7762","31126","1",24
"7763","31126","2",17
"7764","31126","3",18
"7765","31127","1",21
"7766","31127","2",15
"7767","31127","3",16
"7768","31128","1",21
"7769","31128","2",15
"7770","31128","3",16
"7771","31129","1",22
"7772","31129","2",16
"7773","31129","3",17
"7774","31130","1",22
"7775","31130","2",16
"7776","31130","3",16
"7777","31131","1",21
"7778","31131","2",15
"7779","31131","3",16
"7780","31132","1",21
"7781","31132","2",15
"7782","31132","3",16
"7783","31136","1",19
"7784","31136","2",13
"7785","31136","3",14
"7786","31137","1",21
"7787","31137","2",15
"7788","31137","3",14
"7789","31139","1",21
"7790","31139","2",15
"7791","31139","3",13
"7792","31140","1",21
"7793","31140","2",15
"7794","31140","3",13
"7795","31143","1",23
"7796","31143","2",17
"7797","31143","3",16
"7798","31149","1",23
"7799","31149","2",15
"7800","31149","3",13
"7801","31151","1",23
"7802","31151","2",15
"7803","31151","3",13
"7804","31152","1",23
"7805","31152","2",15
"7806","31152","3",13
"7807","31153","1",22
"7808","31153","2",14
"7809","31153","3",12
"7810","31154","1",22
"7811","31154","2",14
"7812","31154","3",12
"7813","31162","1",22
"7814","31162","2",13
"7815","31162","3",11
"7816","31163","1",23
"7817","31163","2",14
"7818","31163","3",12
"7819","31164","1",22
"7820","31164","2",14
"7821","31164","3",12
"7822","31165","1",23
"7823","31165","2",14
"7824","31165","3",12
"7825","31166","1",23
"7826","31166","2",14
"7827","31166","3",12
"7828","31167","1",24
"7829","31167","2",15
"7830","31167","3",13
"7831","31169","1",22
"7832","31169","2",13
"7833","31169","3",10
"7834","31170","1",24
"7835","31170","2",15
"7836","31170","3",11
"7837","31365","1",23
"7838","31365","2",17
"7839","31365","3",18
"7840","31366","1",23
"7841","31366","2",17
"7842","31366","3",17
"7843","31367","1",21
"7844","31367","2",15
"7845","31367","3",16
"7846","31368","1",22
"7847","31368","2",16
"7848","31368","3",16
"7849","31369","1",22
"7850","31369","2",16
"7851","31369","3",17
"7852","31370","1",22
"7853","31370","2",16
"7854","31370","3",16
"7855","31371","1",23
"7856","31371","2",17
"7857","31371","3",17
"7858","31372","1",22
"7859","31372","2",16
"7860","31372","3",17
"7861","31373","1",22
"7862","31373","2",16
"7863","31373","3",17
"7864","31374","1",22
"7865","31374","2",16
"7866","31374","3",17
"7867","31375","1",22
"7868","31375","2",16
"7869","31375","3",17
"7870","31376","1",21
"7871","31376","2",15
"7872","31376","3",16
"7873","31377","1",22
"7874","31377","2",16
"7875","31377","3",16
"7876","31378","1",22
"7877","31378","2",16
"7878","31378","3",16
"7879","31379","1",21
"7880","31379","2",15
"7881","31379","3",16
"7882","31380","1",21
"7883","31380","2",15
"7884","31380","3",16
"7885","31381","1",20
"7886","31381","2",14
"7887","31381","3",15
"7888","31382","1",21
"7889","31382","2",14
"7890","31382","3",15
"7891","31385","1",20
"7892","31385","2",14
"7893","31385","3",15
"7894","31386","1",20
"7895","31386","2",14
"7896","31386","3",13
"7897","31387","1",20
"7898","31387","2",14
"7899","31387","3",13
"7900","31388","1",20
"7901","31388","2",14
"7902","31388","3",13
"7903","31389","1",21
"7904","31389","2",14
"7905","31389","3",13
"7906","31391","1",22
"7907","31391","2",16
"7908","31391","3",14
"7909","31393","1",22
"7910","31393","2",16
"7911","31393","3",14
"7912","31398","1",22
"7913","31398","2",15
"7914","31398","3",13
"7915","31399","1",23
"7916","31399","2",16
"7917","31399","3",14
"7918","31400","1",23
"7919","31400","2",15
"7920","31400","3",13
"7921","31401","1",22
"7922","31401","2",14
"7923","31401","3",12
"7924","31402","1",22
"7925","31402","2",14
"7926","31402","3",12
"7927","31403","1",22
"7928","31403","2",14
"7929","31403","3",12
"7930","31404","1",22
"7931","31404","2",14
"7932","31404","3",12
"7933","31405","1",22
"7934","31405","2",14
"7935","31405","3",11
"7936","31407","1",22
"7937","31407","2",13
"7938","31407","3",11
"7939","31408","1",22
"7940","31408","2",14
"7941","31408","3",12
"7942","31412","1",23
"7943","31412","2",14
"7944","31412","3",12
"7945","31413","1",23
"7946","31413","2",14
"7947","31413","3",12
"7948","31414","1",23
"7949","31414","2",14
"7950","31414","3",12
"7951","31418","1",24
"7952","31418","2",15
"7953","31418","3",11
"7954","31613","1",23
"7955","31613","2",17
"7956","31613","3",18
"7957","31614","1",23
"7958","31614","2",17
"7959","31614","3",18
"7960","31615","1",22
"7961","31615","2",15
"7962","31615","3",16
"7963","31616","1",22
"7964","31616","2",16
"7965","31616","3",17
"7966","31617","1",23
"7967","31617","2",17
"7968","31617","3",17
"7969","31618","1",23
"7970","31618","2",17
"7971","31618","3",17
"7972","31619","1",22
"7973","31619","2",16
"7974","31619","3",17
"7975","31620","1",22
"7976","31620","2",16
"7977","31620","3",16
"7978","31621","1",22
"7979","31621","2",16
"7980","31621","3",16
"7981","31622","1",21
"7982","31622","2",15
"7983","31622","3",16
"7984","31623","1",21
"7985","31623","2",15
"7986","31623","3",16
"7987","31624","1",21
"7988","31624","2",15
"7989","31624","3",16
"7990","31625","1",22
"7991","31625","2",15
"7992","31625","3",16
"7993","31626","1",21
"7994","31626","2",15
"7995","31626","3",16
"7996","31627","1",21
"7997","31627","2",15
"7998","31627","3",15
"7999","31628","1",21
"8000","31628","2",15
"8001","31628","3",15
"8002","31634","1",20
"8003","31634","2",14
"8004","31634","3",15
"8005","31635","1",20
"8006","31635","2",14
"8007","31635","3",14
"8008","31636","1",21
"8009","31636","2",14
"8010","31636","3",14
"8011","31638","1",20
"8012","31638","2",14
"8013","31638","3",13
"8014","31639","1",22
"8015","31639","2",16
"8016","31639","3",14
"8017","31640","1",21
"8018","31640","2",15
"8019","31640","3",13
"8020","31641","1",21
"8021","31641","2",15
"8022","31641","3",13
"8023","31642","1",21
"8024","31642","2",15
"8025","31642","3",13
"8026","31643","1",21
"8027","31643","2",15
"8028","31643","3",13
"8029","31644","1",23
"8030","31644","2",16
"8031","31644","3",14
"8032","31645","1",22
"8033","31645","2",16
"8034","31645","3",14
"8035","31646","1",22
"8036","31646","2",15
"8037","31646","3",13
"8038","31647","1",22
"8039","31647","2",14
"8040","31647","3",12
"8041","31648","1",22
"8042","31648","2",15
"8043","31648","3",13
"8044","31649","1",23
"8045","31649","2",15
"8046","31649","3",13
"8047","31650","1",23
"8048","31650","2",15
"8049","31650","3",13
"8050","31651","1",22
"8051","31651","2",14
"8052","31651","3",12
"8053","31652","1",22
"8054","31652","2",14
"8055","31652","3",12
"8056","31653","1",21
"8057","31653","2",13
"8058","31653","3",11
"8059","31655","1",22
"8060","31655","2",14
"8061","31655","3",12
"8062","31656","1",22
"8063","31656","2",14
"8064","31656","3",12
"8065","31669","1",22
"8066","31669","2",13
"8067","31669","3",9
"8068","31670","1",22
"8069","31670","2",13
"8070","31670","3",9
"8071","31861","1",22
"8072","31861","2",16
"8073","31861","3",17
"8074","31862","1",23
"8075","31862","2",17
"8076","31862","3",17
"8077","31863","1",22
"8078","31863","2",15
"8079","31863","3",16
"8080","31864","1",22
"8081","31864","2",16
"8082","31864","3",17
"8083","31865","1",22
"8084","31865","2",16
"8085","31865","3",17
"8086","31866","1",22
"8087","31866","2",16
"8088","31866","3",17
"8089","31867","1",22
"8090","31867","2",16
"8091","31867","3",16
"8092","31869","1",22
"8093","31869","2",16
"8094","31869","3",17
"8095","31870","1",22
"8096","31870","2",16
"8097","31870","3",17
"8098","31872","1",23
"8099","31872","2",17
"8100","31872","3",17
"8101","31873","1",22
"8102","31873","2",16
"8103","31873","3",16
"8104","31874","1",22
"8105","31874","2",16
"8106","31874","3",16
"8107","31875","1",22
"8108","31875","2",16
"8109","31875","3",16
"8110","31876","1",22
"8111","31876","2",16
"8112","31876","3",17
"8113","31877","1",22
"8114","31877","2",16
"8115","31877","3",17
"8116","31878","1",21
"8117","31878","2",15
"8118","31878","3",16
"8119","31879","1",21
"8120","31879","2",14
"8121","31879","3",15
"8122","31883","1",20
"8123","31883","2",14
"8124","31883","3",15
"8125","31884","1",20
"8126","31884","2",14
"8127","31884","3",14
"8128","31885","1",20
"8129","31885","2",14
"8130","31885","3",14
"8131","31886","1",20
